participant_id,session_id,participant_type,team_name,team_code,sport,birth_year,age_2026,gender,location,coach_interviewed,question_key,response_text,conformity_risk_note,code_1
T2_A01,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q11_Kids,"I don't know anyone personally, but I am aware of this problem. I see kids quitting because of the equipment",,inclusion_retention; social_comfort_broad; logistics_exchange; negative_or_skeptical
T2_A01,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q12_Kids,"Yeah, of course",,positive_acceptance
T2_A01,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q13_Kids,"I think it would work, but you need a lot of users; if not, it could be hard, but it is good. Few people trust the app, so fewer people use it",,trust_safety; positive_acceptance
T2_A01,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q_Warmup,3 times,,other_contextual
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q1_Kids,"It sounds like a really good way, you know, get free sports equipment through the app just by answering the questions.",,app_preference; logistics_exchange; positive_acceptance
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q2_Kids,"Yes, very good reward",,motivation_reward; positive_acceptance
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q3_Kids,"Yes, of course",,positive_acceptance
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q4_Kids,Shoes and Headbands,,logistics_exchange
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q5_Kids,Shoes and Headbands,,logistics_exchange
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q6_Kids,App too,,app_preference; face_to_face_preference
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q7_Kids,"I think if you do it in person, it is more trustworthy, rather than sending it via package or something",,trust_safety; face_to_face_preference
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q8_Kids,"I trust the app, so yes",,trust_safety
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q9_Kids,"The system works better if everybody posts different items; if everybody posts regularly different items, it is better to choose a variety of products",,logistics_exchange
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q10_Kids,"I personally have not, but I am hoping to start",,reuse_sustainability
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q11_Kids,"I believe people quit sports because of that, and they don't really wanna talk about it.",,inclusion_retention
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q12_Kids,"Yeah, absolutely",,cost_access_barrier; inclusion_retention
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q13_Kids,It should have a lot of people to get a lot of items. If fewer people start using it,,logistics_exchange
T2_A02,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q_Warmup,3 times,,other_contextual
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q1_Kids,It's a good idea.,,positive_acceptance
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q2_Kids,"Yes, it feels like the reward",,motivation_reward
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q3_Kids,"Yes, absolutely",,social_comfort_team; reuse_sustainability
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q4_Kids,Any training equipments,,logistics_exchange
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q5_Kids,Any training equipments,,logistics_exchange
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q6_Kids,"Through the training, since it is more efficient,",,app_preference; face_to_face_preference
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q7_Kids,"Yes, kind of",,fairness_reciprocity; social_comfort_broad
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q8_Kids,"It's all about the app, so yes",,social_comfort_team; social_comfort_broad
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q9_Kids,It is not really fair,,fairness_reciprocity
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q10_Kids,"Yeah, me too, I sold a pair of basketball shoes.",,logistics_exchange
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q11_Kids,"Yeah, I feel the same, because I don't personally know anybody, but there is probably a lot of people that",,cost_access_barrier; inclusion_retention
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q12_Kids,Yess,,positive_acceptance
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Q13_Kids,"Yeah, I agree, if you get a lot of people, if everybody starts to post, there should be a lot of equipment, and that is gonna bring even more people into this community. Yes, then the tokens could not get circulated, and also possible scams",,motivation_reward; scam_risk; logistics_exchange; community_support
T2_A03,T2,athlete,Uppsala Basketball Lions,UBL-P12,Basketball,2012,13,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,"I train 2 times, gym 3 times, so 5 times total",,other_contextual
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,Motivated,,motivation_reward
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Yes,,positive_acceptance
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,"Yeah, it's good",,social_comfort_team; reuse_sustainability
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,Sport tee shirts like shorts,,logistics_exchange
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,probably my shirts and shoes,,logistics_exchange
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,through the app,,app_preference
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,"Yeah, like a reward for trading",,motivation_reward
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,does not matter,,social_comfort_broad
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,"I don't know, to be honest",,negative_or_skeptical
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,Sometimes we switch shoes,,logistics_exchange
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,Not in my team,,social_comfort_team
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,"Yeah, probably",,cost_access_barrier; inclusion_retention
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,"If wrong sizes, communication should be better",,logistics_exchange
T3_A01,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,"Train basketball 3, go to the gym 3 times, so 6 times a week",,other_contextual
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,Motivated too by questions,,motivation_reward
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Yes,,positive_acceptance
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,"Yeah, it would be okay to use what others",,social_comfort_team; reuse_sustainability
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,"shoes, shorts, and tee shirts",,logistics_exchange
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,"old shoes, I can give them away",,reuse_sustainability; logistics_exchange
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,app,,app_preference; face_to_face_preference
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,"Yes, because you get something in return if you give someone",,fairness_reciprocity; social_comfort_broad
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,does not matter,,social_comfort_broad
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,It feels bad. He does not involve himself,,fairness_reciprocity; community_support
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,I sold some,,reuse_sustainability
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,I don't know,,negative_or_skeptical
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,Yes,,positive_acceptance
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,Should have descriptions,,logistics_exchange
T3_A02,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,Basketball 3 and a total of 5 times,,other_contextual
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,Motivated by questions and answering them.,,motivation_reward
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Yes,,positive_acceptance
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,"Yeah, if it's good and less tokens, I could see myself in it",,motivation_reward
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,"yeah, maybe some shoes, shorts",,logistics_exchange
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,t-shirts,,hygiene_quality_concern; logistics_exchange
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,app,,app_preference; face_to_face_preference
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,"If I get traded, I am happy",,fairness_reciprocity; social_comfort_broad
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,I would be fine,,social_comfort_team; social_comfort_broad
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,I would feel it is unnecessary because it is not coming back,,negative_or_skeptical
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,I give away my shoes,,reuse_sustainability; logistics_exchange
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,I don't know,,negative_or_skeptical
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,"Yeah, then they could get utilized by this",,cost_access_barrier; inclusion_retention
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,"Yeah, I agree",,app_preference; positive_acceptance
T3_A03,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,5 times a week,,other_contextual
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,"I feel that if you get stuff, you will come up to practice",,positive_acceptance
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Yes,,positive_acceptance
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,"Yes, if it is of good quality",,hygiene_quality_concern
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,backpacks,,logistics_exchange
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,t-shirts and shoes,,logistics_exchange
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,practice,,app_preference; face_to_face_preference
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,"Yeah, it will feel different, more like if you just give it for a good cause rather than tokens",,motivation_reward; community_support
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,It would be fine if I saw him and exchanged,,social_comfort_team; social_comfort_broad
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,"Yeah, I feel the same. It is unnecessary, this app, if no one uses it",,negative_or_skeptical
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,"No, I have not",,reuse_sustainability
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,I don't know,,negative_or_skeptical
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,"Of course, people who don't want to have it in the first place, this would help",,community_support; positive_acceptance
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,"Yeah, I feel the same, make sure it is safe, to trust it.",,trust_safety
T3_A04,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q_Warmup,4 times a week. Gym once,,other_contextual
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q1_Kids,I agree as well.,,positive_acceptance
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q2_Kids,Yes,,positive_acceptance
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q3_Kids,Yes,,positive_acceptance
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q4_Kids,shoes and backpacks too,,logistics_exchange
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q5_Kids,shoes,,logistics_exchange
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q6_Kids,app or practice,,app_preference; face_to_face_preference
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q7_Kids,"Yeah, I agree it feels different than giving away normally",,fairness_reciprocity; social_comfort_broad
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q8_Kids,"I would be fine with both, but prefer my own team",,social_comfort_broad
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q9_Kids,"Yeah, I agree with them",,fairness_reciprocity; community_support
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q10_Kids,I have sold stuff to the other teammates,,social_comfort_team; social_comfort_broad
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q11_Kids,No,,negative_or_skeptical
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q12_Kids,"Yeah, it would help.",,community_support
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Q13_Kids,Scam-free,,scam_risk
T3_A05,T3,athlete,Uppsala Basketball P10,UBP-P10,Basketball,2010,15,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,No answer,,
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q_Warmup,"I train every day, both in the gym and in football.",,social_comfort_broad
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q1_Kids,"I think it is a great idea, I have not tried it, it is new thinking, not done before. Yeah, it is good.",,positive_acceptance
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q2_Kids,"I don't know, I think it could be different person to person, if you don't have money, I will think it's a great motivation",,motivation_reward; cost_access_barrier; negative_or_skeptical
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q3_Kids,"I would be comfortable. I usually share my things, it's good not to throw them away just because they are used.",,positive_acceptance
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q4_Kids,"new shinpads, gloves, and giving away jackets",,logistics_exchange
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q5_Kids,"new shinpads, gloves, and giving away jackets",,logistics_exchange
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q6_Kids,"The app is nice, it would be complicated with delivery, easier in trainings",,logistics_exchange
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q7_Kids,no,,negative_or_skeptical
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q8_Kids,"good with both, more with team",,social_comfort_broad
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q9_Kids,"i would not care, because we really do not know, if they have something to give back to the community",Possible conformity effect — repeated phrasing across group; group interview anchor bias,fairness_reciprocity; social_comfort_broad; community_support
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q10_Kids,"Yes, I have, both sell and given away to cousins and family",,social_comfort_broad
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q11_Kids,"No, not in football, because it is cheap, maybe in hockey",,cost_access_barrier; inclusion_retention
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q12_Kids,yes,,positive_acceptance
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q13_Kids,"I think it will work, good paying system, app should be well-made, programmed, and not lag",,app_preference; positive_acceptance
T4_A01,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,"You can also use the post system when you send the equipment. If the buyer is satisfied, the transaction can be made.",,logistics_exchange
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q_Warmup,Everyday,,other_contextual
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q1_Kids,"Well, it is a very good system. It is very good thinking.",,positive_acceptance
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q2_Kids,"Very great motivation, because maybe you don't always have money to get the things",,motivation_reward; cost_access_barrier
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q3_Kids,"Yes, it depends on what product it is. If it is clothes, I don't know, but I will be willing to give them away.",,logistics_exchange; negative_or_skeptical
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q4_Kids,giving away whatever I don't need at home,,logistics_exchange
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q5_Kids,giving away whatever I don't need at home,,hygiene_quality_concern; logistics_exchange
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q6_Kids,"person I don't know - use app, I know - training",,app_preference; negative_or_skeptical
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q7_Kids,"Well, yes, because if I get it through the app i get tokens, face-to-face, I get real money, and i have more things I could buy",,motivation_reward; cost_access_barrier; app_preference
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q8_Kids,"it depends, people my age are okay, else less comfortable",,social_comfort_team; social_comfort_broad
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q9_Kids,"as long as I get tokens, I would not care",Possible conformity effect — repeated phrasing across group; group interview anchor bias,motivation_reward; social_comfort_broad
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q10_Kids,"yes to family, like used boots through the platform and got money",,cost_access_barrier; app_preference; logistics_exchange
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q11_Kids,"not really here in Uppsala, but I have seen on social media",,cost_access_barrier; inclusion_retention
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q12_Kids,"Yes, I think so, it is good that you answer questions and get tokens and buy things, instead of buying with real money",,motivation_reward; cost_access_barrier
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q13_Kids,"Well, I think it is very good",,positive_acceptance
T4_A02,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Additional_Q_Kids,"I also think you could focus a lot on the safe things like bank ID, phone number, so no scams",,trust_safety; scam_risk; app_preference
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q_Warmup,"Pretty much the same, I train at home",,other_contextual
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q1_Kids,"It is a great system, where you can get shinpads, shoes, etc. Easy money.",,cost_access_barrier; logistics_exchange
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q2_Kids,Motivation,,motivation_reward
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q3_Kids,"I will be giving away, but getting it would not be like that.",,social_comfort_team; reuse_sustainability
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q4_Kids,"boots, shirts, and everything that I don't need will be given away",,logistics_exchange
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q5_Kids,"boots, shirts, and everything that I don't need will be given away",,logistics_exchange
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q6_Kids,"face to face will be better, far away is app",,face_to_face_preference
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q7_Kids,i would not care,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
T4_A03,T4,athlete,IF VP,IFV-P11P12,Football,,13-14,Male,"Uppsala, Sweden",yes,Q8_Kids,i would not care,Possible conformity effect — repeated phrasing across group; group interview anchor bias,social_comfort_broad
